trade_num,entry_date,entry_premium,exit_date,exit_premium,profit_inr,costs_inr,net_profit_inr,net_profit_pct,bars_held
884,2024-12-27T05:00:00+00:00,664.78,2024-12-27T05:05:00+00:00,645.45,-579.9,50.21,-630.11,-3.159,1
885,2024-12-30T04:55:00+00:00,927.94,2024-12-30T05:30:00+00:00,909.45,-554.7,70.36,-625.06,-2.245,7
886,2024-12-31T04:50:00+00:00,976.64,2024-12-31T06:35:00+00:00,964.74,-357.0,74.76,-431.76,-1.474,21
887,2025-01-01T04:55:00+00:00,993.69,2025-01-01T05:05:00+00:00,970.59,-693.0,75.29,-768.29,-2.577,2
888,2025-01-02T04:55:00+00:00,968.95,2025-01-02T05:00:00+00:00,945.88,-692.1,73.15,-765.25,-2.633,1
889,2025-01-03T04:55:00+00:00,900.06,2025-01-03T05:00:00+00:00,883.15,-507.3,68.11,-575.41,-2.131,1
890,2025-01-06T04:55:00+00:00,625.09,2025-01-06T05:20:00+00:00,732.38,3218.7,54.3,3164.4,16.874,5
891,2025-01-07T05:15:00+00:00,867.9,2025-01-07T05:20:00+00:00,853.61,-428.7,66.69,-495.39,-1.903,1
892,2025-01-08T04:55:00+00:00,614.26,2025-01-08T05:10:00+00:00,718.24,3119.4,53.72,3065.68,16.636,3
893,2025-01-09T05:00:00+00:00,589.74,2025-01-09T05:20:00+00:00,693.92,3125.4,51.6,3073.8,17.374,4
894,2025-01-10T04:50:00+00:00,807.3,2025-01-10T04:55:00+00:00,791.05,-487.5,61.85,-549.35,-2.268,1
895,2025-01-13T04:55:00+00:00,739.55,2025-01-13T05:10:00+00:00,716.75,-684.0,56.58,-740.58,-3.338,3
896,2025-01-14T04:50:00+00:00,555.27,2025-01-14T04:55:00+00:00,536.68,-557.7,41.18,-598.88,-3.595,1
897,2025-01-15T04:55:00+00:00,689.61,2025-01-15T05:00:00+00:00,666.77,-685.2,52.27,-737.47,-3.565,1
898,2025-01-16T04:50:00+00:00,638.0,2025-01-16T05:20:00+00:00,617.94,-601.8,48.96,-650.76,-3.4,6
899,2025-01-17T04:50:00+00:00,642.45,2025-01-17T05:00:00+00:00,622.27,-605.4,49.16,-654.56,-3.396,2
900,2025-01-20T04:50:00+00:00,586.82,2025-01-20T05:10:00+00:00,564.01,-684.3,44.53,-728.83,-4.14,4
901,2025-01-21T04:50:00+00:00,505.56,2025-01-21T05:30:00+00:00,608.74,3095.4,43.69,3051.71,20.121,8
902,2025-01-22T04:50:00+00:00,449.35,2025-01-22T04:55:00+00:00,429.42,-597.9,33.26,-631.16,-4.682,1
903,2025-01-23T04:50:00+00:00,470.62,2025-01-23T04:55:00+00:00,451.87,-562.5,35.27,-597.77,-4.234,1
904,2025-01-24T04:50:00+00:00,397.44,2025-01-24T04:55:00+00:00,379.79,-529.5,28.92,-558.42,-4.683,1
905,2025-01-27T04:50:00+00:00,319.86,2025-01-27T04:55:00+00:00,301.31,-556.5,23.32,-579.82,-6.042,1
906,2025-01-28T04:55:00+00:00,261.49,2025-01-28T05:05:00+00:00,241.28,-606.3,18.59,-624.89,-7.966,2
907,2025-01-29T04:55:00+00:00,197.01,2025-01-29T05:00:00+00:00,177.72,-578.7,13.64,-592.34,-10.022,1
908,2025-01-30T04:50:00+00:00,167.67,2025-01-30T04:55:00+00:00,152.8,-446.1,12.39,-458.49,-9.115,1
909,2025-01-31T04:50:00+00:00,1035.28,2025-01-31T06:30:00+00:00,1104.61,2079.9,83.34,1996.56,6.428,20
910,2025-02-01T04:50:00+00:00,945.26,2025-02-01T05:00:00+00:00,925.62,-589.2,72.14,-661.34,-2.332,2
911,2025-02-03T04:55:00+00:00,840.83,2025-02-03T05:00:00+00:00,819.36,-644.1,64.28,-708.38,-2.808,1
912,2025-02-04T05:05:00+00:00,651.01,2025-02-04T05:45:00+00:00,606.58,-1332.9,48.0,-1380.9,-7.071,8
913,2025-02-05T04:50:00+00:00,604.78,2025-02-05T05:10:00+00:00,581.62,-694.8,45.35,-740.15,-4.079,4
914,2025-02-06T04:50:00+00:00,809.65,2025-02-06T05:15:00+00:00,788.36,-638.7,61.84,-700.54,-2.884,5
915,2025-02-07T04:50:00+00:00,567.39,2025-02-07T05:10:00+00:00,546.8,-617.7,42.69,-660.39,-3.88,4
916,2025-02-10T05:05:00+00:00,566.47,2025-02-10T05:10:00+00:00,548.5,-539.1,42.71,-581.81,-3.424,1
917,2025-02-11T04:50:00+00:00,666.86,2025-02-11T05:05:00+00:00,645.85,-630.3,50.27,-680.57,-3.402,3
918,2025-02-12T05:05:00+00:00,651.1,2025-02-12T05:20:00+00:00,768.02,3507.6,56.72,3450.88,17.667,3
919,2025-02-13T05:10:00+00:00,644.79,2025-02-13T05:15:00+00:00,624.4,-611.7,49.26,-660.96,-3.417,1
920,2025-02-14T04:50:00+00:00,628.03,2025-02-14T04:55:00+00:00,609.51,-555.6,47.53,-603.13,-3.201,1
921,2025-02-17T04:55:00+00:00,584.22,2025-02-17T05:05:00+00:00,696.69,3374.1,51.53,3322.57,18.957,2
922,2025-02-18T04:50:00+00:00,441.34,2025-02-18T05:20:00+00:00,417.78,-706.8,32.81,-739.61,-5.586,6
923,2025-02-19T04:50:00+00:00,487.87,2025-02-19T04:55:00+00:00,467.58,-608.7,36.03,-644.73,-4.405,1
924,2025-02-20T05:05:00+00:00,450.03,2025-02-20T05:10:00+00:00,428.06,-659.1,33.25,-692.35,-5.128,1
925,2025-02-21T05:00:00+00:00,337.36,2025-02-21T05:05:00+00:00,320.35,-510.3,25.16,-535.46,-5.291,1
926,2025-02-24T05:05:00+00:00,264.44,2025-02-24T05:10:00+00:00,243.85,-617.7,18.72,-636.42,-8.022,1
927,2025-02-25T04:50:00+00:00,199.59,2025-02-25T09:50:00+00:00,252.63,1591.2,18.43,1572.77,26.267,60
928,2025-02-27T05:00:00+00:00,151.1,2025-02-27T06:00:00+00:00,130.82,-608.4,10.5,-618.9,-13.653,12
929,2025-02-28T04:50:00+00:00,801.87,2025-02-28T04:55:00+00:00,784.27,-528.0,61.57,-589.57,-2.451,1
930,2025-03-03T04:50:00+00:00,797.76,2025-03-03T04:55:00+00:00,769.56,-846.0,60.14,-906.14,-3.786,1
931,2025-03-04T04:50:00+00:00,780.17,2025-03-04T06:10:00+00:00,756.53,-709.2,59.43,-768.63,-3.284,16
932,2025-03-05T04:50:00+00:00,536.63,2025-03-05T04:55:00+00:00,520.76,-476.1,40.38,-516.48,-3.208,1
933,2025-03-06T04:50:00+00:00,704.52,2025-03-06T04:55:00+00:00,682.15,-671.1,52.97,-724.07,-3.426,1
934,2025-03-07T04:50:00+00:00,702.35,2025-03-07T04:55:00+00:00,680.22,-663.9,52.88,-716.78,-3.402,1
935,2025-03-10T04:50:00+00:00,483.7,2025-03-10T04:55:00+00:00,465.09,-558.3,35.88,-594.18,-4.095,1
936,2025-03-11T04:55:00+00:00,663.64,2025-03-11T05:00:00+00:00,642.76,-626.4,50.12,-676.52,-3.398,1
937,2025-03-12T04:55:00+00:00,620.06,2025-03-12T05:20:00+00:00,596.42,-709.2,47.05,-756.25,-4.065,5
938,2025-03-13T04:50:00+00:00,581.03,2025-03-13T04:55:00+00:00,561.86,-575.1,44.35,-619.45,-3.554,1
939,2025-03-17T05:00:00+00:00,402.29,2025-03-17T05:35:00+00:00,385.89,-492.0,30.17,-522.17,-4.327,7
940,2025-03-18T04:50:00+00:00,467.07,2025-03-18T04:55:00+00:00,447.96,-573.3,34.1,-607.4,-4.335,1
941,2025-03-19T04:50:00+00:00,443.02,2025-03-19T09:50:00+00:00,486.83,1314.3,36.44,1277.86,9.615,60
942,2025-03-20T04:50:00+00:00,381.48,2025-03-20T05:55:00+00:00,357.4,-722.4,28.04,-750.44,-6.557,13
943,2025-03-21T04:50:00+00:00,366.84,2025-03-21T05:15:00+00:00,489.17,3669.9,34.74,3635.16,33.031,5
944,2025-03-24T04:50:00+00:00,241.13,2025-03-24T05:25:00+00:00,361.74,3618.3,24.9,3593.4,49.674,7
945,2025-03-25T04:55:00+00:00,237.86,2025-03-25T05:00:00+00:00,217.17,-620.7,17.49,-638.19,-8.943,1
946,2025-03-26T04:50:00+00:00,133.16,2025-03-26T04:55:00+00:00,114.53,-558.9,8.71,-567.61,-14.209,1
947,2025-03-27T04:50:00+00:00,166.73,2025-03-27T04:55:00+00:00,145.83,-627.0,11.21,-638.21,-12.759,1
948,2025-03-28T05:00:00+00:00,854.72,2025-03-28T05:40:00+00:00,832.78,-658.2,64.91,-723.11,-2.82,8
949,2025-04-01T04:50:00+00:00,797.98,2025-04-01T04:55:00+00:00,785.31,-380.1,61.5,-441.6,-1.845,1
950,2025-04-02T05:00:00+00:00,779.9,2025-04-02T05:05:00+00:00,756.11,-713.7,59.41,-773.11,-3.304,1
951,2025-04-03T04:55:00+00:00,775.78,2025-04-03T05:00:00+00:00,755.21,-617.1,59.3,-676.4,-2.906,1
952,2025-04-04T04:50:00+00:00,793.5,2025-04-04T04:55:00+00:00,770.28,-696.6,60.05,-756.65,-3.179,1
953,2025-04-07T04:50:00+00:00,833.04,2025-04-07T04:55:00+00:00,807.1,-778.2,62.82,-841.02,-3.365,1
954,2025-04-08T04:50:00+00:00,758.73,2025-04-08T04:55:00+00:00,738.98,-592.5,57.53,-650.03,-2.856,1
955,2025-04-09T05:05:00+00:00,778.95,2025-04-09T05:40:00+00:00,873.33,2831.4,65.1,2766.3,11.838,7
956,2025-04-11T04:55:00+00:00,701.92,2025-04-11T05:00:00+00:00,673.61,-849.3,52.71,-902.01,-4.284,1
957,2025-04-15T04:50:00+00:00,500.83,2025-04-15T05:05:00+00:00,483.9,-507.9,37.7,-545.6,-3.631,3
958,2025-04-16T04:50:00+00:00,433.39,2025-04-16T05:45:00+00:00,419.75,-409.2,32.67,-441.87,-3.399,11
959,2025-04-17T04:50:00+00:00,498.68,2025-04-17T05:30:00+00:00,480.61,-542.1,36.58,-578.68,-3.868,8
960,2025-04-21T04:50:00+00:00,302.16,2025-04-21T04:55:00+00:00,280.94,-636.6,21.44,-658.04,-7.259,1
961,2025-04-22T04:50:00+00:00,246.32,2025-04-22T05:55:00+00:00,229.26,-511.8,17.96,-529.76,-7.169,13
962,2025-04-23T05:05:00+00:00,196.75,2025-04-23T05:45:00+00:00,175.2,-646.5,13.58,-660.08,-11.183,8
963,2025-04-24T05:15:00+00:00,163.64,2025-04-24T05:40:00+00:00,145.13,-555.3,11.12,-566.42,-11.538,5
964,2025-04-25T05:00:00+00:00,979.39,2025-04-25T06:15:00+00:00,1062.59,2496.0,80.08,2415.92,8.223,15
965,2025-04-28T04:50:00+00:00,1250.2,2025-04-28T04:55:00+00:00,1231.91,-548.7,95.23,-643.93,-1.717,1
966,2025-04-29T04:50:00+00:00,968.58,2025-04-29T04:55:00+00:00,951.31,-518.1,74.27,-592.37,-2.039,1
967,2025-04-30T04:50:00+00:00,939.84,2025-04-30T07:20:00+00:00,940.63,23.7,72.36,-48.66,-0.173,30
968,2025-05-02T05:00:00+00:00,934.75,2025-05-02T05:40:00+00:00,1035.53,3023.4,77.43,2945.97,10.505,8
969,2025-05-05T05:05:00+00:00,1166.15,2025-05-05T05:20:00+00:00,1139.37,-803.4,88.16,-891.56,-2.548,3
970,2025-05-06T04:50:00+00:00,878.65,2025-05-06T05:00:00+00:00,855.45,-696.0,66.98,-762.98,-2.895,2
971,2025-05-07T04:50:00+00:00,908.38,2025-05-07T04:55:00+00:00,884.11,-728.1,69.33,-797.43,-2.926,1
972,2025-05-08T04:50:00+00:00,1041.3,2025-05-08T06:20:00+00:00,1029.32,-359.4,79.74,-439.14,-1.406,18
973,2025-05-09T04:55:00+00:00,1207.9,2025-05-09T05:00:00+00:00,1187.98,-597.6,92.24,-689.84,-1.904,1
974,2025-05-12T04:50:00+00:00,919.74,2025-05-12T05:50:00+00:00,1035.23,3464.7,77.07,3387.63,12.277,12
975,2025-05-13T05:00:00+00:00,781.45,2025-05-13T05:05:00+00:00,758.6,-685.5,59.51,-745.01,-3.178,1
976,2025-05-14T04:55:00+00:00,841.27,2025-05-14T05:00:00+00:00,819.57,-651.0,64.29,-715.29,-2.834,1
977,2025-05-15T05:05:00+00:00,777.77,2025-05-15T05:10:00+00:00,888.62,3325.5,66.42,3259.08,13.968,1
978,2025-05-16T04:50:00+00:00,765.27,2025-05-16T04:55:00+00:00,743.08,-665.7,57.78,-723.48,-3.151,1
979,2025-05-19T04:55:00+00:00,658.26,2025-05-19T08:10:00+00:00,639.13,-573.9,49.91,-623.81,-3.159,39
980,2025-05-20T04:50:00+00:00,571.81,2025-05-20T04:55:00+00:00,552.53,-578.4,43.92,-622.32,-3.628,1
981,2025-05-21T04:50:00+00:00,612.22,2025-05-21T04:55:00+00:00,591.49,-621.9,46.75,-668.65,-3.641,1
982,2025-05-22T05:05:00+00:00,496.73,2025-05-22T06:10:00+00:00,607.61,3326.4,43.46,3282.94,22.03,13
983,2025-05-23T04:50:00+00:00,449.34,2025-05-23T05:15:00+00:00,428.99,-610.5,33.25,-643.75,-4.776,5
984,2025-05-26T04:55:00+00:00,357.21,2025-05-26T05:00:00+00:00,465.96,3262.5,32.98,3229.52,30.137,1
985,2025-05-27T04:50:00+00:00,298.07,2025-05-27T05:05:00+00:00,278.8,-578.1,21.3,-599.4,-6.703,3
986,2025-05-28T04:50:00+00:00,203.78,2025-05-28T05:00:00+00:00,184.99,-563.7,14.96,-578.66,-9.465,2
987,2025-05-29T05:00:00+00:00,184.89,2025-05-29T07:05:00+00:00,294.4,3285.3,20.05,3265.25,58.868,25
988,2025-05-30T04:50:00+00:00,839.18,2025-05-30T07:40:00+00:00,829.07,-303.3,64.46,-367.76,-1.461,34
989,2025-06-02T05:10:00+00:00,1108.41,2025-06-02T05:45:00+00:00,1088.1,-609.3,84.64,-693.94,-2.087,7
990,2025-06-03T04:50:00+00:00,1092.7,2025-06-03T05:05:00+00:00,1070.72,-659.4,82.88,-742.28,-2.264,3
991,2025-06-04T05:00:00+00:00,950.73,2025-06-04T09:50:00+00:00,1007.1,1691.1,76.14,1614.96,5.662,58
992,2025-06-05T04:50:00+00:00,699.97,2025-06-05T04:55:00+00:00,681.58,-551.7,52.85,-604.55,-2.879,1
993,2025-06-06T04:50:00+00:00,675.22,2025-06-06T04:55:00+00:00,657.25,-539.1,51.72,-590.82,-2.917,1
994,2025-06-09T04:55:00+00:00,820.94,2025-06-09T05:00:00+00:00,797.74,-696.0,62.32,-758.32,-3.079,1
995,2025-06-10T04:50:00+00:00,762.72,2025-06-10T04:55:00+00:00,740.26,-673.8,57.65,-731.45,-3.197,1
996,2025-06-11T04:55:00+00:00,555.67,2025-06-11T05:10:00+00:00,539.77,-477.0,42.26,-519.26,-3.115,3
997,2025-06-12T04:50:00+00:00,552.94,2025-06-12T04:55:00+00:00,530.13,-684.3,40.97,-725.27,-4.372,1
998,2025-06-13T04:50:00+00:00,579.4,2025-06-13T04:55:00+00:00,554.43,-749.1,44.14,-793.24,-4.564,1
999,2025-06-16T04:50:00+00:00,601.39,2025-06-16T05:35:00+00:00,724.89,3705.0,53.58,3651.42,20.239,9
1000,2025-06-17T04:50:00+00:00,558.87,2025-06-17T04:55:00+00:00,539.09,-593.4,42.31,-635.71,-3.792,1
1001,2025-06-18T04:55:00+00:00,416.73,2025-06-18T05:05:00+00:00,397.7,-570.9,30.78,-601.68,-4.813,2
1002,2025-06-19T04:50:00+00:00,396.67,2025-06-19T07:10:00+00:00,509.5,3384.9,35.89,3349.01,28.143,28
1003,2025-06-20T04:50:00+00:00,403.35,2025-06-20T05:00:00+00:00,517.28,3417.9,37.23,3380.67,27.938,2
1004,2025-06-23T04:50:00+00:00,322.63,2025-06-23T07:50:00+00:00,440.99,3550.8,30.61,3520.19,36.37,36
1005,2025-06-24T05:20:00+00:00,244.8,2025-06-24T05:25:00+00:00,224.5,-609.0,17.82,-626.82,-8.535,1
1006,2025-06-25T04:55:00+00:00,176.76,2025-06-25T05:35:00+00:00,155.22,-646.2,12.65,-658.85,-12.425,8
1007,2025-06-26T04:50:00+00:00,168.95,2025-06-26T04:55:00+00:00,150.22,-561.9,12.36,-574.26,-11.33,1
1008,2025-06-27T04:50:00+00:00,1054.4,2025-06-27T07:10:00+00:00,1167.11,3381.3,87.22,3294.08,10.414,28
1009,2025-06-30T04:55:00+00:00,704.46,2025-06-30T06:30:00+00:00,676.11,-850.5,52.83,-903.33,-4.274,19
1010,2025-07-01T04:55:00+00:00,681.17,2025-07-01T05:00:00+00:00,664.51,-499.8,52.03,-551.83,-2.7,1
1011,2025-07-02T04:50:00+00:00,660.84,2025-07-02T04:55:00+00:00,641.75,-572.7,50.03,-622.73,-3.141,1
1012,2025-07-03T05:30:00+00:00,651.19,2025-07-03T05:35:00+00:00,636.82,-431.1,49.7,-480.8,-2.461,1
1013,2025-07-04T04:55:00+00:00,932.13,2025-07-04T05:50:00+00:00,901.54,-917.7,70.28,-987.98,-3.533,11
1014,2025-07-07T05:15:00+00:00,842.69,2025-07-07T06:25:00+00:00,820.73,-658.8,64.35,-723.15,-2.86,14
1015,2025-07-08T04:50:00+00:00,826.85,2025-07-08T05:15:00+00:00,806.44,-612.3,62.66,-674.96,-2.721,5
1016,2025-07-09T06:25:00+00:00,550.02,2025-07-09T06:35:00+00:00,533.81,-486.3,40.99,-527.29,-3.196,2
1017,2025-07-10T04:55:00+00:00,746.49,2025-07-10T05:20:00+00:00,729.71,-503.4,57.04,-560.44,-2.503,5
1018,2025-07-11T04:50:00+00:00,523.98,2025-07-11T07:05:00+00:00,518.4,-167.4,40.03,-207.43,-1.32,27
1019,2025-07-14T04:50:00+00:00,664.1,2025-07-14T04:55:00+00:00,639.72,-731.4,50.06,-781.46,-3.922,1
1020,2025-07-15T05:10:00+00:00,625.51,2025-07-15T06:45:00+00:00,602.6,-687.3,47.32,-734.62,-3.915,19
1021,2025-07-16T04:50:00+00:00,629.21,2025-07-16T05:00:00+00:00,614.89,-429.6,47.68,-477.28,-2.528,2
1022,2025-07-17T04:50:00+00:00,457.45,2025-07-17T05:20:00+00:00,436.05,-642.0,33.6,-675.6,-4.923,6
1023,2025-07-18T04:50:00+00:00,409.67,2025-07-18T09:00:00+00:00,381.12,-856.5,29.23,-885.73,-7.207,50
1024,2025-07-21T04:55:00+00:00,366.57,2025-07-21T05:00:00+00:00,350.49,-482.4,27.53,-509.93,-4.637,1
1025,2025-07-22T04:50:00+00:00,433.87,2025-07-22T04:55:00+00:00,413.81,-601.8,31.54,-633.34,-4.866,1
1026,2025-07-23T04:55:00+00:00,382.68,2025-07-23T06:45:00+00:00,497.68,3450.0,35.3,3414.7,29.744,22
1027,2025-07-24T05:00:00+00:00,395.39,2025-07-24T05:30:00+00:00,383.0,-371.7,28.95,-400.65,-3.378,6
1028,2025-07-25T04:50:00+00:00,315.78,2025-07-25T05:40:00+00:00,426.72,3328.2,30.12,3298.08,34.814,10
1029,2025-07-28T04:50:00+00:00,269.74,2025-07-28T05:05:00+00:00,250.91,-564.9,20.0,-584.9,-7.228,3
1030,2025-07-29T04:50:00+00:00,174.69,2025-07-29T05:45:00+00:00,157.26,-522.9,12.65,-535.55,-10.219,11
1031,2025-07-30T05:10:00+00:00,113.47,2025-07-30T05:25:00+00:00,95.51,-538.8,7.82,-546.62,-16.058,3
1032,2025-07-31T04:50:00+00:00,134.31,2025-07-31T04:55:00+00:00,116.4,-537.3,8.78,-546.08,-13.553,1
1033,2025-08-01T04:50:00+00:00,855.7,2025-08-01T05:25:00+00:00,830.68,-750.6,64.88,-815.48,-3.177,7
1034,2025-08-04T04:50:00+00:00,815.57,2025-08-04T04:55:00+00:00,800.27,-459.0,62.25,-521.25,-2.13,1
1035,2025-08-05T05:00:00+00:00,584.56,2025-08-05T06:40:00+00:00,552.93,-948.9,44.23,-993.13,-5.663,20
1036,2025-08-06T04:50:00+00:00,775.08,2025-08-06T04:55:00+00:00,752.49,-677.7,59.22,-736.92,-3.169,1
1037,2025-08-07T05:00:00+00:00,523.6,2025-08-07T05:45:00+00:00,520.81,-83.7,40.08,-123.78,-0.788,9
1038,2025-08-08T05:10:00+00:00,514.45,2025-08-08T07:25:00+00:00,489.95,-735.0,38.16,-773.16,-5.01,27
1039,2025-08-11T04:50:00+00:00,702.35,2025-08-11T06:05:00+00:00,677.33,-750.6,52.81,-803.41,-3.813,15
1040,2025-08-12T04:50:00+00:00,475.84,2025-08-12T05:00:00+00:00,577.43,3047.7,41.28,3006.42,21.06,2
1041,2025-08-13T04:50:00+00:00,479.4,2025-08-13T04:55:00+00:00,459.23,-605.1,35.64,-640.74,-4.455,1
1042,2025-08-14T04:50:00+00:00,607.67,2025-08-14T05:15:00+00:00,584.34,-699.9,46.48,-746.38,-4.094,5
1043,2025-08-18T05:00:00+00:00,413.06,2025-08-18T05:10:00+00:00,397.34,-471.6,30.68,-502.28,-4.053,2
1044,2025-08-19T04:50:00+00:00,471.88,2025-08-19T04:55:00+00:00,449.75,-663.9,34.25,-698.15,-4.932,1
1045,2025-08-20T04:55:00+00:00,359.94,2025-08-20T07:05:00+00:00,346.15,-413.7,26.28,-439.98,-4.075,26
1046,2025-08-21T05:05:00+00:00,371.35,2025-08-21T05:10:00+00:00,357.71,-409.2,27.81,-437.01,-3.923,1
1047,2025-08-22T04:50:00+00:00,317.66,2025-08-22T04:55:00+00:00,300.99,-500.1,23.26,-523.36,-5.492,1
1048,2025-08-25T04:55:00+00:00,266.9,2025-08-25T05:00:00+00:00,243.93,-689.1,18.78,-707.88,-8.841,1
1049,2025-08-26T05:05:00+00:00,204.52,2025-08-26T05:30:00+00:00,186.04,-554.4,15.0,-569.4,-9.28,5
1050,2025-08-28T04:50:00+00:00,117.67,2025-08-28T04:55:00+00:00,99.74,-537.9,8.01,-545.91,-15.464,1
1051,2025-08-29T04:55:00+00:00,928.39,2025-08-29T05:25:00+00:00,904.27,-723.6,70.25,-793.85,-2.85,6
1052,2025-09-01T04:50:00+00:00,547.68,2025-09-01T07:20:00+00:00,527.13,-616.5,40.78,-657.28,-4.0,30
1053,2025-09-02T04:50:00+00:00,550.03,2025-09-02T05:15:00+00:00,529.88,-604.5,40.9,-645.4,-3.911,5
1054,2025-09-03T04:50:00+00:00,529.93,2025-09-03T04:55:00+00:00,521.9,-240.9,40.25,-281.15,-1.768,1
1055,2025-09-04T05:10:00+00:00,520.18,2025-09-04T05:20:00+00:00,501.39,-563.7,38.55,-602.25,-3.859,2
1056,2025-09-05T04:50:00+00:00,509.55,2025-09-05T04:55:00+00:00,480.97,-857.4,36.84,-894.24,-5.85,1
1057,2025-09-08T04:55:00+00:00,493.18,2025-09-08T05:40:00+00:00,475.03,-544.5,36.32,-580.82,-3.926,9
1058,2025-09-09T04:55:00+00:00,480.64,2025-09-09T08:10:00+00:00,462.6,-541.2,35.75,-576.95,-4.001,39
1059,2025-09-10T04:50:00+00:00,629.36,2025-09-10T07:40:00+00:00,606.16,-696.0,47.49,-743.49,-3.938,34
1060,2025-09-11T04:50:00+00:00,602.96,2025-09-11T06:10:00+00:00,583.0,-598.8,45.34,-644.14,-3.561,16
1061,2025-09-12T04:50:00+00:00,426.16,2025-09-12T04:55:00+00:00,415.94,-306.6,31.42,-338.02,-2.644,1
1062,2025-09-15T05:05:00+00:00,554.21,2025-09-15T05:15:00+00:00,529.81,-732.0,40.99,-772.99,-4.649,2
1063,2025-09-16T04:55:00+00:00,405.46,2025-09-16T05:00:00+00:00,391.18,-428.4,30.37,-458.77,-3.772,1
1064,2025-09-17T04:50:00+00:00,342.14,2025-09-17T04:55:00+00:00,330.33,-354.3,25.5,-379.8,-3.7,1
1065,2025-09-18T05:40:00+00:00,471.13,2025-09-18T05:45:00+00:00,449.61,-645.6,34.23,-679.83,-4.81,1
1066,2025-09-19T04:55:00+00:00,473.54,2025-09-19T05:00:00+00:00,451.98,-646.8,35.34,-682.14,-4.802,1
1067,2025-09-22T05:00:00+00:00,400.76,2025-09-22T05:10:00+00:00,380.53,-606.9,29.01,-635.91,-5.289,2
1068,2025-09-23T04:50:00+00:00,308.75,2025-09-23T06:40:00+00:00,289.81,-568.2,22.8,-591.0,-6.381,22
1069,2025-09-24T05:00:00+00:00,270.93,2025-09-24T05:35:00+00:00,380.32,3281.7,26.02,3255.68,40.056,7
1070,2025-09-25T05:10:00+00:00,241.78,2025-09-25T05:50:00+00:00,220.34,-643.2,17.65,-660.85,-9.111,8
1071,2025-09-26T04:50:00+00:00,247.63,2025-09-26T05:25:00+00:00,237.03,-318.0,18.17,-336.17,-4.525,7
1072,2025-09-29T04:50:00+00:00,110.48,2025-09-29T04:55:00+00:00,96.83,-409.5,7.78,-417.28,-12.59,1
1073,2025-09-30T04:50:00+00:00,143.39,2025-09-30T04:55:00+00:00,125.94,-523.5,10.21,-533.71,-12.407,1
1074,2025-10-01T05:00:00+00:00,525.69,2025-10-01T05:05:00+00:00,506.79,-567.0,38.8,-605.8,-3.841,1
1075,2025-10-03T04:55:00+00:00,484.46,2025-10-03T05:00:00+00:00,466.93,-525.9,35.94,-561.84,-3.866,1
1076,2025-10-06T05:10:00+00:00,674.13,2025-10-06T05:15:00+00:00,652.49,-649.2,51.59,-700.79,-3.465,1
1077,2025-10-07T04:50:00+00:00,455.32,2025-10-07T05:00:00+00:00,438.72,-498.0,33.61,-531.61,-3.892,2
1078,2025-10-08T05:25:00+00:00,462.05,2025-10-08T05:45:00+00:00,570.04,3239.7,40.8,3198.9,23.078,4
1079,2025-10-09T04:50:00+00:00,607.94,2025-10-09T05:40:00+00:00,720.62,3380.4,53.63,3326.77,18.241,10
1080,2025-10-10T04:50:00+00:00,617.02,2025-10-10T05:10:00+00:00,595.7,-639.6,46.96,-686.56,-3.709,4
1081,2025-10-13T04:55:00+00:00,607.42,2025-10-13T08:55:00+00:00,719.41,3359.7,53.59,3306.11,18.143,48
1082,2025-10-14T05:00:00+00:00,547.53,2025-10-14T05:10:00+00:00,523.79,-712.2,40.7,-752.9,-4.584,2
1083,2025-10-15T04:50:00+00:00,516.08,2025-10-15T07:45:00+00:00,627.65,3347.1,45.37,3301.73,21.326,35
1084,2025-10-16T04:50:00+00:00,495.41,2025-10-16T07:40:00+00:00,618.59,3695.4,44.68,3650.72,24.564,34
1085,2025-10-17T05:05:00+00:00,530.23,2025-10-17T05:20:00+00:00,505.23,-750.0,38.87,-788.87,-4.959,3
1086,2025-10-20T04:50:00+00:00,428.54,2025-10-20T08:55:00+00:00,397.67,-926.1,31.05,-957.15,-7.445,49
1087,2025-10-23T05:00:00+00:00,299.97,2025-10-23T05:45:00+00:00,283.71,-487.8,22.46,-510.26,-5.67,9
1088,2025-10-24T04:50:00+00:00,268.27,2025-10-24T07:20:00+00:00,369.17,3027.0,25.7,3001.3,37.292,30
1089,2025-10-27T04:50:00+00:00,160.11,2025-10-27T06:10:00+00:00,139.93,-605.4,10.92,-616.32,-12.831,16
1090,2025-10-28T05:10:00+00:00,165.03,2025-10-28T05:15:00+00:00,145.28,-592.5,11.15,-603.65,-12.193,1
1091,2025-10-29T04:50:00+00:00,629.01,2025-10-29T04:55:00+00:00,612.93,-482.4,47.63,-530.03,-2.809,1
1092,2025-10-30T04:50:00+00:00,623.6,2025-10-30T04:55:00+00:00,605.56,-541.2,47.34,-588.54,-3.146,1
1093,2025-10-31T04:50:00+00:00,614.17,2025-10-31T05:05:00+00:00,712.82,2959.5,52.6,2906.9,15.777,3
1094,2025-11-03T04:50:00+00:00,857.3,2025-11-03T05:00:00+00:00,833.96,-700.2,64.99,-765.19,-2.975,2
1095,2025-11-04T04:50:00+00:00,608.04,2025-11-04T04:55:00+00:00,593.9,-424.2,46.71,-470.91,-2.582,1
1096,2025-11-06T05:15:00+00:00,746.29,2025-11-06T05:40:00+00:00,721.53,-742.8,56.84,-799.64,-3.572,5
